truism_number,perturbation,premise,avg_binary_score,avg_ratio_score
14,antonym,original,0.0,-0.31432243778572994
14,paraphrase,original,1.0,0.9166721508484212
14,paraphrase_inversion,original,0.0,-0.831727288959988
14,negation_antonym,original,0.4,-0.09348211386983611
14,negation_paraphrase,original,0.0,-0.46680029381268645
14,negation_paraphrase_inversion,original,0.2,-0.07606059773222307
15,original,original,1.0,0.641827133680857
15,negation,original,0.0,-0.6512546243570128
15,antonym,original,1.0,0.6434918695084446
15,paraphrase,original,0.9,0.28427805976781484
15,paraphrase_inversion,original,0.0,-0.8090937674079595
15,negation_antonym,original,0.4,0.002214895866591112
15,negation_paraphrase,original,0.0,-0.6521897816325499
15,negation_paraphrase_inversion,original,1.0,0.4318169470781451
16,original,original,1.0,0.3688462911624256
16,negation,original,0.1,-0.18989781393865635
16,antonym,original,0.0,-0.23223517039083022
16,paraphrase,original,1.0,0.4700945834441109
16,paraphrase_inversion,original,0.0,-0.4214415179676683
16,negation_antonym,original,1.0,0.551886297868995
16,negation_paraphrase,original,0.0,-0.3516399643443697
16,negation_paraphrase_inversion,original,1.0,0.40304903712757084
17,original,original,0.3,-0.17348788861277947
17,negation,original,1.0,0.6137030918921514
17,antonym,original,1.0,0.638722384852743
17,paraphrase,original,0.0,-0.4451989486145784
17,paraphrase_inversion,original,1.0,0.6198709249412173
17,negation_antonym,original,0.0,-0.7581579618649307
17,negation_paraphrase,original,1.0,0.8121287148972038
17,negation_paraphrase_inversion,original,0.0,-0.7351825475786651
18,original,original,0.4,-0.040632373330960085
18,negation,original,0.3,-0.10511497692782515
18,antonym,original,0.4,-0.0748060245606893
18,paraphrase,original,0.1,-0.4627105098210788
18,paraphrase_inversion,original,1.0,0.6160213304436544
18,negation_antonym,original,0.4,-0.020566941688832684
18,negation_paraphrase,original,1.0,0.6593440515346437
18,negation_paraphrase_inversion,original,1.0,0.306849632124942
19,original,original,0.0,-0.39654113634430005
19,negation,original,0.9,0.21497721102791134
19,antonym,original,0.9,0.29031425120670573
19,paraphrase,original,1.0,0.139435421527978
19,paraphrase_inversion,original,0.3,0.005157380326779783
19,negation_antonym,original,0.2,-0.18246953934925775
19,negation_paraphrase,original,0.9,0.24102881134688045
19,negation_paraphrase_inversion,original,1.0,0.22506318561212918
